Zipcode,Order Date,Gender,Style,Price,Quantity,Shipment,Cost
47108,2023-12-25,Male,Style 676,2260,7,Air,2250
43080,2023-02-02,Female,Style 493,1470,7,Sea,3400
48038,2023-04-06,Male,Style 607,1640,8,Air,5950
96385,2023-08-28,Female,Style 76,2740,3,Air,7350
73950,2023-12-09,Male,Style 744,1340,6,Sea,4950
34401,2023-11-26,Female,Style 621,460,7,Sea,3650
99300,2023-05-17,Male,Style 1280,1510,4,Air,2950
97684,2023-05-05,Male,Style 660,1180,3,Air,6350
45488,2023-08-02,Male,Style 757,1070,3,Sea,3900
51019,2023-01-08,Female,Style 824,2660,10,Sea,6650
46039,2023-03-01,Female,Style 1047,2880,7,Sea,5750
96218,2023-11-01,Female,Style 311,210,10,Air,2800
68599,2023-02-13,Female,Style 565,1770,7,Air,1800
81222,2023-08-22,Male,Style 1238,3030,3,Air,3350
51144,2023-06-26,Male,Style 442,3160,2,Sea,4550
96608,2023-08-09,Male,Style 1310,2710,10,Air,300
68033,2023-05-21,Female,Style 1163,600,3,Sea,5300
25440,2023-12-06,Female,Style 1140,460,7,Sea,2650
97711,2023-09-04,Female,Style 1425,1780,10,Air,3150
23817,2023-05-22,Male,Style 65,440,10,Air,6200
51313,2023-05-22,Male,Style 1230,2260,7,Sea,3500
61834,2023-10-08,Male,Style 800,3250,3,Rail,2500
37606,2023-04-17,Female,Style 1351,2230,10,Air,6400
91652,2023-11-02,Male,Style 983,370,2,Sea,3900
21231,2023-10-03,Male,Style 984,1750,6,Sea,1100
63358,2023-05-01,Female,Style 438,2190,3,Sea,6350
52646,2023-12-10,Female,Style 1346,3170,10,Air,3350
59150,2023-02-22,Male,Style 1042,1800,6,Sea,4700
83223,2023-08-20,Female,Style 900,1240,10,Sea,2100
44213,2023-07-25,Female,Style 1342,2340,10,Air,2750
78434,2023-08-19,Female,Style 1280,1010,8,Air,150
61354,2023-04-13,Male,Style 986,1920,3,Sea,4850
55812,2023-09-16,Female,Style 89,2330,3,Sea,4450
80669,2023-12-03,Female,Style 1417,1990,7,Air,2750
13943,2023-01-13,Male,Style 1363,1090,3,Sea,7150
13143,2023-07-17,Female,Style 576,460,2,Air,4200
42189,2023-07-10,Male,Style 152,2460,6,Air,6400
51863,2023-10-25,Male,Style 1040,1720,10,Air,3650
93184,2023-02-26,Male,Style 528,2730,6,Air,5850
44796,2023-03-15,Male,Style 131,2660,7,Air,5150
47671,2023-07-04,Female,Style 821,2940,7,Sea,3100
32639,2023-11-27,Female,Style 507,70,6,Air,5650
70565,2023-06-19,Male,Style 1350,2640,6,Air,4950
73435,2023-03-17,Female,Style 500,1960,4,Air,3650
78900,2023-12-08,Male,Style 1109,2150,3,Air,1250
79834,2023-11-24,Female,Style 6,3030,3,Sea,6650
27084,2023-04-14,Male,Style 719,1010,4,Sea,5450
91643,2023-07-13,Female,Style 798,2660,10,Air,1150
36469,2023-02-11,Female,Style 996,2720,10,Sea,2200
97760,2023-03-24,Male,Style 1031,2680,4,Air,2050
79266,2023-04-26,Female,Style 1141,2650,3,Sea,2050
16022,2023-10-04,Male,Style 85,1210,7,Air,850
62975,2023-09-23,Female,Style 61,2510,7,Sea,2250
14028,2023-04-19,Female,Style 233,1050,2,Air,3050
81027,2023-01-19,Male,Style 1106,2800,10,Air,1400
57399,2023-04-18,Male,Style 261,240,7,Sea,3000
69191,2023-07-17,Male,Style 1494,1460,10,Sea,6400
48428,2023-06-27,Female,Style 777,2660,8,Rail,7050
97404,2023-10-20,Female,Style 14,3260,3,Sea,3500
85064,2023-06-15,Male,Style 335,1090,7,Sea,5150
36490,2023-04-18,Male,Style 1059,2500,6,Sea,2050
79453,2023-06-10,Female,Style 116,2740,8,Sea,4100
42708,2023-10-05,Male,Style 1370,1640,6,Sea,2450
84154,2023-05-08,Male,Style 796,2490,10,Sea,3800
70326,2023-09-18,Female,Style 4,2900,2,Air,7100
49301,2023-03-02,Female,Style 39,2510,3,Air,4400
79530,2023-06-22,Male,Style 170,1300,3,Air,4200
65018,2023-01-09,Male,Style 707,1850,3,Sea,6800
18319,2023-04-16,Male,Style 974,2670,10,Sea,1450
59903,2023-08-01,Male,Style 85,1230,7,Sea,6100
41198,2023-03-28,Female,Style 286,170,3,Sea,2300
23055,2023-06-10,Female,Style 392,90,7,Sea,750
37804,2023-08-06,Male,Style 1120,900,10,Sea,5300
14182,2023-01-15,Female,Style 1003,1690,3,Rail,350
17675,2023-07-10,Female,Style 1324,2970,10,Air,3550
10096,2023-02-12,Female,Style 870,600,3,Rail,4700
63530,2023-07-06,Female,Style 1065,570,4,Air,5800
11036,2023-12-16,Male,Style 1348,1010,3,Sea,1500
34356,2023-08-13,Female,Style 1202,2400,10,Sea,1400
32975,2023-08-12,Male,Style 21,360,7,Air,350
45394,2023-01-22,Female,Style 1231,3250,3,Air,2800
54667,2023-02-16,Female,Style 49,2560,6,Sea,6100
14314,2023-02-12,Female,Style 711,2960,10,Air,3650
33373,2023-07-22,Female,Style 1509,1310,10,Air,2200
51564,2023-02-27,Male,Style 1327,3430,2,Air,5650
88355,2023-07-04,Female,Style 612,3360,10,Air,6350
64678,2023-10-15,Female,Style 342,280,7,Air,2650
64787,2023-09-13,Male,Style 1364,2390,10,Sea,5150
50537,2023-09-10,Male,Style 1018,440,10,Air,1300
25728,2023-12-12,Female,Style 1283,3260,7,Air,1600
60047,2023-01-21,Male,Style 347,20,3,Air,6450
86130,2023-01-11,Male,Style 821,660,4,Air,2750
33344,2023-09-12,Female,Style 1383,2730,6,Sea,5300
16218,2023-03-17,Male,Style 295,1670,10,Sea,3600
75037,2023-04-24,Female,Style 707,1120,2,Air,3750
32102,2023-11-27,Female,Style 95,40,10,Air,4950
79390,2023-09-09,Female,Style 174,820,2,Air,3200
55787,2023-11-26,Female,Style 1095,3340,3,Air,100
27612,2023-12-10,Female,Style 68,230,3,Sea,2550
43733,2023-03-09,Female,Style 571,630,2,Air,1400
83090,2023-02-03,Male,Style 659,1080,3,Sea,5250
35339,2023-12-12,Male,Style 110,1780,4,Rail,6000
24364,2023-09-20,Male,Style 570,3080,3,Air,5750
35621,2023-04-09,Male,Style 1264,1830,7,Air,2950
51963,2023-09-02,Female,Style 838,450,10,Air,4250
60639,2023-03-20,Female,Style 827,1830,2,Sea,800
44429,2023-06-19,Female,Style 324,380,3,Air,3400
77109,2023-10-20,Male,Style 1046,290,10,Air,5100
17981,2023-06-02,Male,Style 573,1740,3,Air,6350
89352,2023-06-22,Female,Style 822,1760,7,Sea,2250
23213,2023-05-21,Female,Style 994,1930,6,Air,3150
49972,2023-01-05,Male,Style 1211,1950,2,Air,1100
86820,2023-09-03,Female,Style 761,3440,7,Sea,3000
18594,2023-11-25,Male,Style 976,1210,6,Air,5150
57718,2023-02-28,Male,Style 295,570,3,Sea,850
64840,2023-02-04,Male,Style 623,2160,4,Air,4050
85639,2023-04-23,Male,Style 674,2290,8,Sea,5000
47866,2023-08-15,Male,Style 492,1890,7,Air,1900
84297,2023-03-02,Female,Style 148,1980,3,Air,200
46384,2023-06-14,Male,Style 245,730,3,Sea,800
56077,2023-08-03,Female,Style 386,920,4,Air,1550
47436,2023-08-06,Male,Style 1132,2190,6,Sea,550
33593,2023-07-15,Male,Style 962,2800,10,Sea,5850
11465,2023-01-03,Female,Style 794,880,4,Air,700
49691,2023-08-27,Male,Style 637,1430,4,Air,5050
98459,2023-02-16,Male,Style 386,1910,4,Air,4200
78693,2023-04-20,Female,Style 43,1030,7,Sea,650
58535,2023-10-08,Female,Style 1222,1280,2,Air,3250
61533,2023-01-27,Female,Style 436,2350,2,Sea,6850
76168,2023-05-23,Male,Style 39,1550,6,Air,5550
20263,2023-09-07,Female,Style 818,1250,4,Air,1900
72546,2023-11-03,Female,Style 459,130,6,Sea,5000
86818,2023-04-20,Male,Style 544,1860,10,Sea,2700
11528,2023-07-26,Male,Style 546,2720,4,Sea,6650
54140,2023-02-27,Male,Style 771,1910,3,Sea,4300
91413,2023-04-07,Male,Style 1484,1920,2,Air,5750
89223,2023-05-03,Male,Style 559,1380,10,Sea,900
75227,2023-07-05,Male,Style 544,3260,6,Sea,6600
17612,2023-02-28,Female,Style 124,1260,6,Rail,6900
25079,2023-03-07,Male,Style 1346,3330,8,Air,1450
82530,2023-08-08,Male,Style 354,1590,7,Air,2050
54192,2023-12-24,Female,Style 1393,850,7,Air,7100
97183,2023-08-11,Male,Style 1130,70,7,Air,3700
39069,2023-08-03,Female,Style 386,370,6,Air,4450
84073,2023-05-28,Female,Style 1412,1840,10,Sea,1600
95671,2023-04-20,Female,Style 1152,1120,3,Rail,3300
59987,2023-02-17,Female,Style 1487,2010,10,Air,5650
45623,2023-09-13,Male,Style 353,2540,3,Sea,5950
69043,2023-11-19,Female,Style 529,470,7,Sea,7100
55259,2023-04-18,Female,Style 791,830,7,Air,6200
90824,2023-01-07,Male,Style 572,1300,3,Sea,3200
41379,2023-01-04,Female,Style 48,2240,10,Air,2850
57229,2023-08-25,Male,Style 1185,2030,3,Air,5750
99106,2023-05-24,Male,Style 372,3170,3,Air,1650
51768,2023-04-06,Male,Style 1242,1580,10,Sea,3200
70905,2023-09-16,Female,Style 692,2800,7,Sea,5300
20936,2023-11-08,Male,Style 1293,2890,2,Sea,6100
57455,2023-03-06,Male,Style 752,1690,7,Sea,3350
91506,2023-01-12,Male,Style 782,2150,3,Sea,1550
61851,2023-07-10,Male,Style 1109,30,8,Sea,2550
70895,2023-10-22,Female,Style 1271,1730,8,Sea,1400
39874,2023-05-09,Female,Style 1482,3320,6,Sea,1900
36074,2023-05-11,Female,Style 1037,1280,10,Sea,1800
92861,2023-04-13,Female,Style 657,320,10,Sea,2700
56807,2023-10-11,Female,Style 1018,1610,3,Sea,4950
90103,2023-06-11,Male,Style 552,2610,7,Sea,6900
45977,2023-09-05,Female,Style 36,1670,7,Air,450
70179,2023-05-22,Male,Style 698,1990,4,Sea,5150
39309,2023-10-08,Male,Style 1113,2290,3,Sea,5900
86260,2023-12-04,Female,Style 525,1570,4,Air,7250
96208,2023-09-13,Female,Style 566,3060,7,Sea,2300
62203,2023-07-22,Female,Style 1139,1960,8,Sea,950
26590,2023-11-05,Female,Style 580,2370,2,Sea,750
21777,2023-12-26,Female,Style 564,200,7,Air,750
28957,2023-01-12,Female,Style 1194,530,10,Air,1800
86059,2023-08-26,Male,Style 522,1630,3,Air,4750
13235,2023-02-01,Female,Style 753,2570,6,Air,7250
63231,2023-02-24,Male,Style 851,1690,10,Air,6200
62724,2023-05-18,Male,Style 21,1750,10,Air,2600
23266,2023-05-14,Female,Style 83,2200,7,Sea,2150
37493,2023-06-02,Male,Style 497,1660,3,Rail,1850
66092,2023-03-20,Female,Style 528,420,10,Sea,2000
20875,2023-07-11,Male,Style 78,3250,3,Rail,1850
63176,2023-02-16,Male,Style 1496,2680,3,Sea,1250
31537,2023-04-26,Male,Style 1025,2930,8,Sea,4200
60670,2023-12-25,Female,Style 1226,2810,6,Air,2900
97288,2023-07-07,Female,Style 609,820,8,Air,5150
75084,2023-08-03,Female,Style 1077,2450,2,Air,100
16449,2023-09-19,Male,Style 1350,1240,10,Air,7400
62270,2023-07-28,Female,Style 115,2390,10,Air,350
94240,2023-04-01,Female,Style 1061,2000,4,Air,200
23908,2023-09-08,Female,Style 427,550,3,Sea,4000
38403,2023-11-11,Male,Style 36,590,3,Sea,2200
40242,2023-09-22,Male,Style 1131,2990,2,Air,3450
45151,2023-07-05,Female,Style 1114,3440,3,Air,1450
95282,2023-02-14,Female,Style 1458,1930,10,Sea,2350
22579,2023-05-08,Female,Style 1252,2080,4,Sea,6100
95467,2023-10-17,Female,Style 741,2960,7,Sea,2250
90376,2023-07-21,Female,Style 1089,3400,3,Sea,6150
68512,2023-09-20,Female,Style 373,570,2,Sea,7350
91371,2023-11-12,Male,Style 328,220,3,Sea,2750
76378,2023-06-15,Female,Style 714,1670,8,Air,2600
47784,2023-01-02,Male,Style 197,2260,8,Sea,5100
86650,2023-07-21,Female,Style 272,2200,3,Sea,250
93747,2023-01-12,Female,Style 1461,1780,4,Air,400
14930,2023-03-01,Male,Style 597,1180,10,Air,3200
21164,2023-12-27,Female,Style 1142,2600,3,Air,5250
29843,2023-07-15,Male,Style 743,2770,3,Sea,1750
82290,2023-12-03,Female,Style 1223,880,10,Air,6450
36205,2023-10-08,Female,Style 1081,2230,10,Sea,7050
36361,2023-05-01,Female,Style 970,3400,7,Rail,6350
37419,2023-01-05,Male,Style 1366,1380,6,Air,400
86296,2023-02-08,Male,Style 260,2210,10,Air,5650
45097,2023-06-24,Female,Style 1171,2850,2,Rail,1850
81461,2023-04-27,Female,Style 770,1520,2,Sea,1400
11522,2023-03-03,Male,Style 219,2750,2,Air,3800
35543,2023-04-25,Male,Style 1038,650,8,Sea,650
31601,2023-04-17,Male,Style 332,470,8,Sea,1750
72749,2023-07-25,Female,Style 907,1080,10,Air,3300
30280,2023-03-04,Male,Style 296,1540,10,Air,7000
97550,2023-06-22,Female,Style 1390,1700,3,Air,1450
53063,2023-04-18,Male,Style 943,1340,10,Air,6250
14830,2023-10-15,Female,Style 725,2220,7,Sea,5050
11176,2023-06-14,Female,Style 483,3060,10,Air,4350
83612,2023-05-03,Female,Style 330,1130,10,Air,6400
22965,2023-09-28,Male,Style 1138,1240,2,Air,7350
85946,2023-10-23,Male,Style 1241,2670,3,Air,3450
21451,2023-07-13,Female,Style 600,990,8,Air,100
50884,2023-06-15,Male,Style 105,3170,3,Air,2350
97906,2023-02-14,Female,Style 1469,1370,8,Rail,6850
89011,2023-09-18,Female,Style 1118,1180,4,Sea,1100
82352,2023-11-10,Female,Style 87,560,10,Air,5550
75940,2023-03-01,Male,Style 170,130,10,Sea,5100
63910,2023-06-02,Female,Style 350,160,10,Rail,1000
67690,2023-03-23,Female,Style 377,2470,8,Sea,2300
61280,2023-09-23,Female,Style 966,2000,2,Sea,500
99449,2023-04-09,Female,Style 200,2460,7,Air,800
23994,2023-06-05,Male,Style 777,430,7,Sea,3900
68446,2023-05-07,Male,Style 1134,3190,4,Sea,5800
30921,2023-09-27,Female,Style 1018,2150,8,Rail,4400
90725,2023-04-13,Male,Style 1332,1520,2,Sea,6900
58814,2023-04-09,Female,Style 428,200,7,Sea,6750
80506,2023-01-28,Male,Style 1372,1710,3,Air,350
97332,2023-11-09,Male,Style 1211,2280,7,Air,3950
97173,2023-02-28,Male,Style 982,3130,2,Air,850
57193,2023-01-06,Male,Style 108,2710,6,Air,2600
83997,2023-04-20,Male,Style 399,730,6,Air,6650
77824,2023-12-10,Female,Style 86,90,2,Air,4400
52102,2023-07-15,Male,Style 429,3380,3,Sea,5300
95997,2023-11-25,Female,Style 1490,920,3,Rail,2500
15144,2023-05-19,Male,Style 1487,2000,7,Sea,5300
28931,2023-11-08,Male,Style 19,1760,3,Air,1850
61169,2023-09-21,Male,Style 743,1830,7,Sea,2600
10046,2023-02-20,Female,Style 450,420,3,Air,2900
35878,2023-05-18,Male,Style 257,1220,2,Air,3350
16989,2023-12-02,Male,Style 88,890,10,Air,1200
56087,2023-05-19,Male,Style 1141,2260,7,Rail,650
89113,2023-11-03,Male,Style 910,2770,7,Air,3050
19475,2023-01-10,Female,Style 207,810,10,Sea,4200
97181,2023-01-15,Male,Style 72,3030,10,Air,7400
31972,2023-07-28,Male,Style 1023,550,2,Rail,2600
80973,2023-04-26,Male,Style 426,460,2,Air,950
68519,2023-05-03,Male,Style 1327,3380,3,Air,2700
43624,2023-02-08,Male,Style 780,3100,6,Sea,750
39476,2023-11-10,Female,Style 974,1890,10,Air,1700
58379,2023-01-05,Male,Style 1207,520,4,Rail,5100
64863,2023-02-25,Male,Style 473,2820,10,Air,4750
74867,2023-11-08,Male,Style 766,930,8,Sea,500
72184,2023-08-06,Female,Style 1102,520,3,Air,7100
13364,2023-01-20,Female,Style 842,2230,10,Sea,5150
30254,2023-04-26,Male,Style 606,2400,7,Air,3350
31716,2023-06-26,Female,Style 354,1050,4,Air,6450
62821,2023-11-10,Female,Style 261,2310,10,Air,1500
77643,2023-10-18,Female,Style 422,2010,3,Sea,2100
45427,2023-11-24,Male,Style 292,1170,3,Sea,6950
39211,2023-07-15,Female,Style 748,360,2,Air,2100
90670,2023-03-24,Female,Style 1316,3150,3,Air,2100
61215,2023-01-27,Female,Style 1116,3330,6,Air,3400
96681,2023-05-04,Female,Style 1242,2590,8,Sea,5450
45477,2023-08-27,Male,Style 19,3270,6,Air,7250
43055,2023-09-03,Female,Style 1082,3430,10,Air,1600
94585,2023-12-21,Male,Style 961,2310,2,Rail,6600
15625,2023-06-14,Female,Style 1213,3430,3,Sea,200
62674,2023-07-28,Male,Style 165,1270,3,Air,2550
25122,2023-06-28,Female,Style 1008,660,10,Sea,750
95564,2023-11-19,Male,Style 1076,870,6,Rail,4400
96625,2023-05-02,Male,Style 1256,2990,7,Sea,3950
69813,2023-03-12,Male,Style 295,3030,6,Sea,5350
40854,2023-08-12,Male,Style 51,2520,2,Air,700
67016,2023-10-19,Female,Style 932,1670,4,Sea,950
18124,2023-09-06,Male,Style 1269,3090,10,Sea,3650
60420,2023-08-06,Female,Style 1200,1570,7,Sea,350
20559,2023-09-16,Male,Style 1271,1480,2,Rail,6800
91270,2023-08-16,Male,Style 163,2760,3,Rail,450
86913,2023-07-16,Female,Style 414,740,6,Air,5500
33635,2023-12-28,Female,Style 32,2060,2,Sea,7150
76693,2023-08-17,Male,Style 693,890,4,Sea,6250
75748,2023-12-28,Male,Style 169,340,3,Sea,6100
98821,2023-04-02,Female,Style 1331,1400,7,Air,1650
39053,2023-12-26,Female,Style 1153,2690,4,Air,1800
36427,2023-12-23,Female,Style 1480,3460,2,Air,6300
39338,2023-11-13,Female,Style 172,3180,2,Sea,600
86050,2023-05-20,Male,Style 740,1800,8,Sea,600
95193,2023-10-19,Female,Style 896,1460,8,Air,150
89782,2023-12-14,Male,Style 221,480,7,Air,5950
87001,2023-03-23,Male,Style 908,1240,7,Air,1200
24995,2023-05-03,Female,Style 1201,1610,7,Air,1100
25606,2023-01-28,Female,Style 1277,1800,10,Sea,2750
33117,2023-04-18,Male,Style 1157,3100,10,Sea,3450
84343,2023-11-28,Female,Style 171,110,3,Rail,6000
42858,2023-10-21,Female,Style 195,1700,10,Air,1850
47362,2023-11-22,Male,Style 1158,2020,10,Rail,7150
49926,2023-05-06,Female,Style 853,1680,10,Air,5800
20596,2023-09-11,Female,Style 820,1650,8,Sea,5950
23436,2023-02-09,Male,Style 240,2330,7,Air,5450
27839,2023-06-23,Male,Style 528,2260,2,Sea,4100
28362,2023-03-27,Male,Style 21,2300,6,Air,4050
73759,2023-06-13,Female,Style 1193,90,3,Air,400
17049,2023-10-15,Female,Style 1326,3050,6,Sea,550
82900,2023-02-12,Female,Style 1124,870,2,Air,3400
64134,2023-02-11,Male,Style 418,2610,3,Air,1250
53479,2023-07-25,Female,Style 1394,3320,3,Sea,6750
54066,2023-06-18,Female,Style 900,1920,10,Air,4600
40020,2023-01-07,Male,Style 1009,2790,3,Air,4800
20500,2023-08-06,Female,Style 114,790,7,Rail,5450
35278,2023-01-19,Male,Style 408,1070,7,Air,5150
49122,2023-05-07,Female,Style 1187,830,7,Rail,2850
98320,2023-07-07,Female,Style 1017,1670,7,Sea,7100
19288,2023-03-19,Male,Style 1159,230,8,Air,7100
24927,2023-09-27,Female,Style 152,2240,6,Air,1700
34908,2023-10-18,Female,Style 1055,2260,10,Sea,2000
71693,2023-01-16,Male,Style 1439,1950,10,Air,3850
47908,2023-05-06,Male,Style 700,460,10,Air,4650
73988,2023-07-23,Male,Style 1346,130,7,Rail,3600
19818,2023-03-06,Female,Style 204,820,3,Air,2100
55360,2023-07-02,Male,Style 1450,50,10,Air,4650
63994,2023-03-22,Male,Style 1071,1910,3,Air,5150
55835,2023-02-07,Male,Style 296,2790,10,Air,6300
23263,2023-11-09,Male,Style 1399,460,7,Air,1550
33064,2023-07-05,Female,Style 860,40,7,Sea,6350
28752,2023-12-05,Female,Style 1039,2590,3,Air,6250
10332,2023-12-12,Female,Style 341,1350,6,Air,4600
24671,2023-05-14,Male,Style 454,2390,4,Air,4450
72111,2023-02-04,Female,Style 791,2170,6,Air,7350
50524,2023-12-14,Male,Style 1090,1900,8,Air,5250
89559,2023-12-19,Male,Style 259,2970,3,Sea,7200
60395,2023-05-10,Male,Style 200,3400,7,Air,3650
29304,2023-06-19,Male,Style 1021,3370,10,Air,1250
55870,2023-05-05,Male,Style 241,640,7,Air,3800
87844,2023-04-25,Female,Style 474,2300,8,Air,6050
88981,2023-02-28,Female,Style 202,2410,6,Air,7300
54918,2023-05-20,Male,Style 302,240,6,Air,6300
76587,2023-10-04,Male,Style 892,1530,6,Sea,1950
66738,2023-01-20,Female,Style 1315,260,7,Air,2400
25707,2023-02-19,Male,Style 1040,760,10,Sea,2600
83509,2023-05-22,Male,Style 334,2650,3,Air,750
36708,2023-12-13,Male,Style 1222,2020,7,Rail,3850
84297,2023-04-11,Male,Style 809,2310,10,Air,4750
91164,2023-02-21,Male,Style 398,1740,7,Air,2850
47580,2023-02-20,Male,Style 1391,1250,2,Sea,2550
65390,2023-07-09,Female,Style 527,2350,8,Air,1900
57194,2023-01-27,Female,Style 233,2330,10,Air,2250
17672,2023-02-11,Female,Style 202,810,7,Air,2500
18005,2023-12-18,Female,Style 156,1960,2,Air,6400
62456,2023-10-06,Male,Style 1012,580,10,Air,3450
31258,2023-09-28,Female,Style 173,3200,3,Rail,3050
72911,2023-08-26,Female,Style 1091,1210,10,Sea,3350
69887,2023-09-11,Female,Style 241,2610,8,Sea,2800
40242,2023-04-15,Female,Style 1064,240,7,Air,3200
44378,2023-05-12,Female,Style 226,3440,7,Sea,900
41252,2023-10-08,Male,Style 1100,3360,4,Sea,1350
46076,2023-11-12,Female,Style 38,3190,6,Sea,500
91698,2023-03-10,Male,Style 493,2670,7,Sea,5700
12450,2023-02-01,Male,Style 381,820,7,Sea,3650
76014,2023-09-20,Male,Style 416,3340,10,Air,2650
37811,2023-06-10,Male,Style 1036,2730,10,Air,1600
78055,2023-01-03,Male,Style 127,2830,7,Air,4800
12094,2023-01-24,Male,Style 354,1830,10,Sea,4300
22790,2023-07-22,Male,Style 475,3390,6,Air,5150
62210,2023-08-04,Female,Style 1084,2450,3,Sea,5950
42388,2023-11-11,Male,Style 1423,750,10,Air,6400
71664,2023-09-05,Female,Style 68,1090,7,Sea,5050
68819,2023-06-04,Male,Style 288,3000,10,Sea,2050
56148,2023-07-18,Male,Style 641,3440,3,Air,3950
70086,2023-04-03,Female,Style 1153,460,2,Rail,200
89841,2023-10-13,Male,Style 185,2030,8,Air,2000
73505,2023-05-13,Female,Style 1106,3380,7,Air,5050
64996,2023-08-23,Female,Style 584,320,10,Air,2650
43082,2023-03-24,Male,Style 1381,200,4,Air,3950
64473,2023-02-10,Female,Style 820,3350,3,Sea,5600
65820,2023-09-10,Female,Style 1451,3190,3,Rail,5600
86194,2023-03-24,Male,Style 888,2820,3,Sea,2750
56283,2023-01-20,Female,Style 1117,2750,8,Air,3650
45354,2023-11-15,Female,Style 736,2670,6,Air,800
41249,2023-01-12,Male,Style 1487,3340,7,Sea,5750
58849,2023-11-21,Female,Style 156,720,10,Rail,5350
73836,2023-10-21,Male,Style 732,370,3,Sea,3250
12058,2023-06-16,Male,Style 164,1320,10,Air,850
90544,2023-08-21,Female,Style 1222,410,10,Sea,1650
34758,2023-03-27,Male,Style 282,2870,7,Sea,250
89157,2023-09-19,Male,Style 1164,3200,4,Air,6050
26446,2023-05-11,Female,Style 1010,2160,10,Air,500
76634,2023-07-10,Male,Style 86,2640,8,Sea,700
61305,2023-12-04,Male,Style 496,140,6,Sea,750
31378,2023-08-28,Male,Style 845,1520,4,Rail,350
73252,2023-12-01,Female,Style 792,1120,10,Sea,5300
97122,2023-05-10,Female,Style 447,2970,4,Sea,1600
25904,2023-06-09,Female,Style 455,270,6,Air,2450
31457,2023-08-14,Male,Style 582,2510,2,Sea,1350
39634,2023-01-12,Female,Style 102,230,3,Air,2250
84497,2023-10-26,Male,Style 982,390,7,Air,4550
75757,2023-10-10,Male,Style 1508,580,10,Air,5000
73475,2023-04-10,Female,Style 670,1140,8,Sea,6650
31632,2023-07-15,Female,Style 466,1280,2,Air,6900
68205,2023-01-17,Female,Style 1477,1850,6,Air,2300
91414,2023-06-16,Male,Style 458,1180,10,Sea,1350
74247,2023-12-01,Female,Style 316,3120,6,Air,1950
63642,2023-02-22,Male,Style 271,100,10,Air,1500
37538,2023-11-14,Male,Style 1464,2940,2,Air,1300
12651,2023-06-14,Male,Style 153,2290,6,Sea,4450
49763,2023-01-19,Female,Style 954,3460,10,Sea,7000
58555,2023-02-21,Male,Style 94,1270,7,Sea,1750
50953,2023-04-06,Male,Style 932,1800,10,Sea,650
94323,2023-01-27,Female,Style 1257,2630,7,Air,2300
75605,2023-03-12,Female,Style 791,2110,3,Air,4400
87429,2023-08-23,Male,Style 262,1790,7,Sea,3200
16008,2023-07-08,Male,Style 1043,200,10,Sea,2150
93064,2023-05-08,Female,Style 79,150,3,Sea,3050
83014,2023-11-17,Female,Style 431,2060,10,Sea,5350
12776,2023-04-06,Male,Style 1415,1660,7,Air,600
12278,2023-03-09,Female,Style 263,240,7,Air,2400
23177,2023-04-09,Female,Style 1080,3070,3,Air,2250
41360,2023-02-09,Female,Style 1026,820,6,Sea,1850
54537,2023-07-05,Male,Style 125,140,7,Air,550
40141,2023-08-15,Female,Style 1400,2720,10,Air,3200
26724,2023-07-26,Female,Style 838,320,7,Sea,5800
11061,2023-07-18,Male,Style 887,3380,7,Sea,100
35224,2023-09-25,Female,Style 1036,800,2,Air,5350
81527,2023-03-14,Female,Style 984,2250,4,Sea,5750
26668,2023-06-13,Female,Style 131,360,4,Air,2450
32667,2023-06-02,Female,Style 829,2000,6,Sea,1950
93461,2023-07-11,Female,Style 575,490,7,Sea,300
80093,2023-07-21,Male,Style 990,1150,6,Sea,3400
23966,2023-04-19,Male,Style 2,1150,10,Sea,5050
82697,2023-09-06,Female,Style 1311,1530,4,Air,6050
37738,2023-03-17,Female,Style 961,2610,3,Air,4850
98036,2023-02-17,Male,Style 1333,3340,10,Sea,3350
15786,2023-10-07,Male,Style 434,3140,3,Air,6950
92856,2023-11-08,Male,Style 699,2990,3,Sea,5950
61752,2023-04-21,Male,Style 250,1420,3,Air,4100
92632,2023-09-06,Male,Style 59,940,4,Air,1200
55889,2023-01-22,Female,Style 976,540,2,Air,3500
17908,2023-06-11,Male,Style 888,1780,7,Air,5350
20638,2023-09-03,Female,Style 395,1270,2,Air,100
34615,2023-09-09,Male,Style 113,2460,10,Rail,2850
70795,2023-03-09,Female,Style 930,780,8,Air,7250
40213,2023-04-07,Female,Style 17,2110,6,Sea,7300
16419,2023-07-03,Female,Style 284,2980,7,Air,3550
72803,2023-01-28,Female,Style 1261,2350,7,Sea,750
56866,2023-04-14,Male,Style 131,430,10,Air,2000
63544,2023-01-02,Female,Style 142,480,10,Sea,4500
67469,2023-07-26,Female,Style 374,2790,3,Sea,5500
75885,2023-09-10,Female,Style 1153,2540,7,Air,4000
58409,2023-06-05,Male,Style 753,2140,4,Rail,5100
85338,2023-04-01,Female,Style 1410,460,10,Air,2800
87421,2023-08-21,Female,Style 536,3130,10,Air,6400
18367,2023-08-13,Female,Style 1095,700,6,Rail,3750
29164,2023-01-24,Female,Style 1400,590,7,Air,750
39486,2023-11-02,Male,Style 1072,1470,10,Rail,3700
85182,2023-08-13,Male,Style 754,3290,7,Air,4300
22704,2023-08-07,Female,Style 1175,1390,6,Air,900
30388,2023-11-02,Female,Style 199,1650,3,Sea,1700
97445,2023-06-19,Female,Style 461,1630,7,Air,2400
51451,2023-06-06,Female,Style 1080,510,2,Sea,5750
